prompt_id,model,base_score_0_5,core_score_0_5,lift_0_5,base_A,base_B,base_C,base_D,base_E,core_A,core_B,core_C,core_D,core_E
template_20260129_115742_03394,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115723_90496,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_08217,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115740_95423,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_58885,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115854_63330,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_45841,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115723_67612,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115721_45897,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115720_12421,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115826_05993,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115738_01421,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_80098,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115840_41250,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115759_53265,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115725_84569,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115832_20481,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115827_73449,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_93438,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_083030_03886,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115727_76250,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115754_07653,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-94202B46E8,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115740_68545,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115815_02591,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115811_06132,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
fee_transfer_training_center_Indonesia→Singapore_80842,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_40896,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115739_06623,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115725_15024,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
ADV-DIG_SM_001-B71B473EB5,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115722_32130,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_19493,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115801_90855,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_86691,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115849_18020,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_05996,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_16111,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115740_79211,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115811_49103,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_92056,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_68270,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115759_17475,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
template_20260129_115850_21395,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115853_82156,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_82540,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115822_01989,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115751_85674,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_69289,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115744_96847,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_92671,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115748_29910,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115824_23442,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115800_41048,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_06581,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
corp_hier_offshore_complex_invoice_factoring_Indonesia_Singapore_79756,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115739_61955,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115805_23881,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
DERIV-NP_SA-TAYLOR-007,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_94058,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115821_96847,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115721_75538,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115824_03222,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115740_62993,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115830_94467,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115826_70963,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115730_97758,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_57173,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115728_77827,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115846_50073,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115832_67206,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115820_99415,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115740_12251,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115732_61032,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_53955,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115726_89859,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
TC-ABED1ED9B8D1,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
PRETEXT-9A80743B26,gemma4:31b,4,4,0,1,1,1,0,1,1,1,0,1,1
template_20260129_115754_00561,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115747_90347,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115810_53062,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115825_26648,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115723_39992,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_30898,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115847_92061,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115811_87004,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115826_20519,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115729_82133,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115814_08470,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115846_72729,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-354D07B1D552,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
ADV-HYB_TFS_001-24F43B4EBC,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115751_51675,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115744_50226,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_91763,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115743_79014,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
TC-3D983020FB58,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115819_26673,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115719_15741,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115827_53020,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115823_11493,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_30260,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115830_30329,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115826_25916,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115849_22642,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_62014,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_45146,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115743_34680,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115753_83174,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_31494,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115841_67145,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
TC-6BAF6CB09940,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115754_08502,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115814_70442,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_59426,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115831_90070,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
med_train_complex_20260129210312_9482,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115727_59472,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115743_97874,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-F9F3C06D5A,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115826_57560,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115733_25410,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115821_39276,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115758_60677,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115720_27484,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115754_55073,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115724_34164,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
franchise_kick_20260129210256_7854,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115742_78475,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115853_40779,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115806_17538,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115823_13711,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115726_31604,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115754_04108,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
template_20260129_115824_68152,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115747_66502,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115742_11448,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115741_20497,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115723_83901,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115815_18812,gemma4:31b,3,4,1,1,1,0,0,1,1,1,1,0,1
template_20260129_115732_49963,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115823_03824,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115821_09082,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115828_75653,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115807_67238,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_50023,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_35048,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115806_21770,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115821_26637,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115831_62300,gemma4:31b,3,4,1,0,1,1,0,1,0,1,1,1,1
template_20260129_115744_88809,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115823_63029,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-E2E69FF281,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
corp_hier_franchise_network_invoice_factoring_Vietnam_Japan_71089,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115822_16316,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115730_35529,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115821_62609,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115743_71575,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115740_90083,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115720_37476,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115823_73626,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
ADV-CC_SA_001-319E6D5F7A,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115814_67623,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115719_55384,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
circular_debt_20260129210312_4903,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115841_32462,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115753_01830,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115738_71053,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115742_70851,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115747_07295,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115814_66350,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115843_58950,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115811_36682,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115729_66272,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_59616,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115728_38409,gemma4:31b,3,4,1,1,0,1,0,1,1,1,1,0,1
template_20260129_115742_40747,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115725_39589,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115843_92956,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115828_28124,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115731_81443,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115750_31390,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115733_05200,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115744_82692,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115740_60753,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115755_58448,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115824_89239,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115733_48326,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_36302,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_082517_72865,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115812_58673,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115726_20879,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115813_42713,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115811_68914,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115853_24347,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115741_37420,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115743_87738,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115847_98874,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115732_51666,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115801_81055,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115824_95341,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115823_22099,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115830_17815,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115826_48198,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115812_53972,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115847_57406,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115741_82624,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115853_66797,gemma4:31b,3,4,1,0,1,1,0,1,0,1,1,1,1
corridor_Indonesia_Singapore_4_47714,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115821_64407,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115842_79743,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_16534,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115737_91206,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115748_09738,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115759_39632,gemma4:31b,3,4,1,0,1,1,0,1,1,1,1,0,1
template_20260129_115738_24907,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115744_23409,gemma4:31b,3,5,2,0,1,1,0,1,1,1,1,1,1
template_20260129_115721_04489,gemma4:31b,4,5,1,1,1,0,1,1,1,1,1,1,1
template_20260129_115741_93829,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
PRETEXT-F9D74828B4,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115826_08114,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115721_52985,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_16990,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
ADV-FCB_CR_001-541F5FE3F3,gemma4:31b,2,5,3,0,0,1,0,1,1,1,1,1,1
template_20260129_115720_73601,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115724_34192,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115823_90599,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_37276,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115815_18238,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115739_96099,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115742_31174,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115822_32487,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115814_99887,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115846_71541,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115823_25506,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
ESCAL-00964,gemma4:31b,4,5,1,1,0,1,1,1,1,1,1,1,1
template_20260129_115755_54561,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115800_66331,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115726_55261,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115812_86490,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115815_45796,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115744_39277,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115821_98636,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115846_05079,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115853_14800,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115751_93900,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115823_34650,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
GEN-B4C432109A,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115744_94958,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115740_12715,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115754_40448,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115815_03377,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115821_05769,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115821_04721,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115725_62827,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115832_16164,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115827_96798,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115740_11730,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115753_62615,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115851_70901,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115739_83731,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
RMX-E917522245,gemma4:31b,4,4,0,1,1,1,0,1,0,1,1,1,1
template_20260129_115823_98117,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115800_62436,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115738_39668,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115741_20367,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115800_38924,gemma4:31b,2,5,3,1,0,0,0,1,1,1,1,1,1
template_20260129_115812_66030,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115755_90828,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115731_71582,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115737_99846,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115743_84828,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115825_19310,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115800_85992,gemma4:31b,3,5,2,1,1,0,0,1,1,1,1,1,1
template_20260129_115811_59409,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115843_59564,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115815_61548,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
DERIV-NP_SA-TAYLOR-010,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115728_98041,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115744_63667,gemma4:31b,4,4,0,1,1,1,0,1,1,1,1,0,1
template_20260129_115739_25809,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_77725,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115722_27992,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115740_99444,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
template_20260129_115732_54415,gemma4:31b,4,5,1,0,1,1,1,1,1,1,1,1,1
template_20260129_115841_15643,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115721_01689,gemma4:31b,5,3,-2,1,1,1,1,1,0,1,1,0,1
template_20260129_115720_83501,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115730_12125,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_082500_06652,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115852_74563,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115723_37620,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115807_84260,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
template_20260129_115722_71299,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
MCMIX-HC8A62EF258D9,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115737_43458,gemma4:31b,5,5,0,1,1,1,1,1,1,1,1,1,1
GEN-BC1E2634E4,gemma4:31b,3,5,2,1,0,1,0,1,1,1,1,1,1
template_20260129_115823_70138,gemma4:31b,5,4,-1,1,1,1,1,1,1,1,1,0,1
template_20260129_115738_88442,gemma4:31b,4,5,1,1,1,1,0,1,1,1,1,1,1
